choice,Tide,Wisk,EraPlus,Surf,Solo,All
Tide,0.057118060,0.0396997900,0.05935198,0.056226250,0.03416667,0.04000000
All,0.056718750,0.0567187500,0.05281250,0.052876560,0.05727692,0.03890625
All,0.060691960,0.0427187500,0.05281250,0.052876560,0.05867188,0.03890625
EraPlus,0.061315940,0.0467187500,0.06453125,0.048906250,0.05867188,0.03890625
EraPlus,0.065625000,0.0531250000,0.06562500,0.050000000,0.06716375,0.04073406
EraPlus,0.065625000,0.0531250000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.058281250,0.0645312500,0.06453125,0.048906250,0.05531250,0.03890625
Wisk,0.064531250,0.0435937500,0.06453125,0.048906250,0.06453125,0.03890625
Tide,0.065312500,0.0500000000,0.06562500,0.065625000,0.06562500,0.04073406
Wisk,0.061093750,0.0436397100,0.05476563,0.052876560,0.05784722,0.03890625
Wisk,0.060691960,0.0427187500,0.05281250,0.052876560,0.05867188,0.03890625
Wisk,0.063671880,0.0401562500,0.05781250,0.053744530,0.05771672,0.04054344
Wisk,0.052812500,0.0325520800,0.05867188,0.038906250,0.04671875,0.03846234
Wisk,0.059062500,0.0363541700,0.04843750,0.048437500,0.04843750,0.03843750
Wisk,0.064062500,0.0275422300,0.04843750,0.048437500,0.04843750,0.03843750
Tide,0.054159430,0.0396997900,0.06406250,0.048437500,0.05382750,0.03843750
Tide,0.060641200,0.0396997900,0.05935198,0.048437500,0.05382750,0.04385417
Tide,0.005859375,0.0462500000,0.05851563,0.048906250,0.06453125,0.03890625
Wisk,0.064531250,0.0489062500,0.06453125,0.056718750,0.06453125,0.03890625
Tide,0.061315940,0.0489062500,0.06437500,0.046718750,0.06453125,0.03890625
Tide,0.061315940,0.0489062500,0.06437500,0.048906250,0.06453125,0.03846234
Wisk,0.064531250,0.0451562500,0.05453125,0.046718750,0.05015625,0.04359375
Wisk,0.064531250,0.0474218800,0.05453125,0.046718750,0.05015625,0.04359375
Wisk,0.064531250,0.0478125000,0.05453125,0.055625000,0.05015625,0.04359375
Wisk,0.064531250,0.0467187500,0.06165469,0.064531250,0.05015625,0.04359375
Wisk,0.064531250,0.0467187500,0.06453125,0.047812500,0.05234375,0.04359375
EraPlus,0.062031250,0.0467187500,0.05941406,0.035156250,0.06234375,0.03515625
EraPlus,0.062343750,0.0496234400,0.04671875,0.035156250,0.06234375,0.03515625
EraPlus,0.063437500,0.0571875000,0.06343750,0.047812500,0.06343750,0.04073406
Surf,0.065468750,0.0467187500,0.06546875,0.045468750,0.05765625,0.03890625
Tide,0.055807620,0.0434472700,0.06453125,0.048906250,0.05867188,0.03515625
EraPlus,0.058671880,0.0489062500,0.06052083,0.064531250,0.06453125,0.03890625
EraPlus,0.063515630,0.0558593800,0.04832031,0.048046880,0.06367188,0.04054344
EraPlus,0.064479170,0.0396997900,0.05718750,0.046770830,0.05382750,0.03720531
EraPlus,0.056718750,0.0455468800,0.04921875,0.042187500,0.05179688,0.03937500
EraPlus,0.069687500,0.0387500000,0.06992188,0.054062500,0.05710938,0.04359375
Surf,0.052812500,0.0489062500,0.06062500,0.027187500,0.05562500,0.03890625
Surf,0.058671880,0.0496234400,0.06453125,0.023281250,0.06453125,0.03890625
Wisk,0.058671880,0.0321875000,0.06453125,0.056718750,0.05867188,0.03890625
Wisk,0.064531250,0.0489062500,0.06453125,0.048906250,0.05070313,0.03890625
Wisk,0.060625000,0.0334375000,0.06437500,0.064531250,0.05851563,0.03890625
Tide,0.063437500,0.0490625000,0.06343750,0.057187500,0.06343750,0.04073406
Wisk,0.064531250,0.0430468800,0.06062500,0.064531250,0.06453125,0.03890625
Wisk,0.052812500,0.0645312500,0.05867188,0.064531250,0.05929969,0.03890625
Wisk,0.052812500,0.0547656300,0.06062500,0.051718750,0.06453125,0.03890625
Wisk,0.052812500,0.0456797100,0.06062500,0.064531250,0.06453125,0.03890625
Wisk,0.052812500,0.0520312500,0.06343750,0.064531250,0.06453125,0.03890625
Wisk,0.064531250,0.0496242200,0.06453125,0.056718750,0.06453125,0.03890625
Wisk,0.058671880,0.0332812500,0.06453125,0.048906250,0.06453125,0.03890625
Wisk,0.058671880,0.0225914900,0.06453125,0.048906250,0.05867188,0.03890625
Wisk,0.058671880,0.0376562500,0.06453125,0.056718750,0.05867188,0.03890625
Wisk,0.059583330,0.0481250000,0.06543750,0.065383520,0.05600000,0.03890625
Wisk,0.061562500,0.0400038200,0.06546875,0.065468750,0.04984375,0.03890625
Wisk,0.065468750,0.0327479800,0.06546875,0.048906250,0.04984375,0.03890625
Wisk,0.054453130,0.0334426000,0.06546875,0.048906250,0.06546875,0.03890625
Wisk,0.055833330,0.0467187500,0.05914063,0.046927560,0.06546875,0.03890625
Wisk,0.055885420,0.0310937500,0.05914063,0.049843750,0.06546875,0.03890625
Wisk,0.064817710,0.0381250000,0.06156250,0.049843750,0.06000000,0.03890625
Wisk,0.056334780,0.0489062500,0.05867188,0.048906250,0.05687500,0.03515625
Wisk,0.055312500,0.0498437500,0.06304688,0.057656250,0.06546875,0.03890625
Wisk,0.063593750,0.0482812500,0.06359375,0.048281250,0.05773438,0.03734375
Wisk,0.063593750,0.0482812500,0.06359375,0.048281250,0.05773438,0.03734375
Wisk,0.057578130,0.0373437500,0.06546875,0.057656250,0.06546875,0.03890625
Wisk,0.065468750,0.0439843800,0.05609375,0.046718750,0.06546875,0.04359375
Wisk,0.065468750,0.0381250000,0.06182292,0.046718750,0.06546875,0.04359375
Wisk,0.061315940,0.0496242200,0.06165469,0.052876560,0.05929969,0.03846234
EraPlus,0.063671880,0.0636718800,0.05585938,0.063671880,0.05195313,0.04054344
Wisk,0.057812500,0.0444010400,0.04804688,0.063671880,0.05771672,0.04054344
Wisk,0.058463540,0.0467968800,0.06367188,0.048046880,0.05771672,0.04054344
Wisk,0.058994020,0.0467968800,0.06426339,0.056171880,0.05460938,0.04054344
Wisk,0.054453130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Wisk,0.063671880,0.0460156300,0.05781250,0.055859380,0.05195313,0.04054344
Wisk,0.068125000,0.0340625000,0.06343750,0.059563130,0.07093750,0.04073406
Surf,0.056718750,0.0489062500,0.06453125,0.033975690,0.06453125,0.03890625
EraPlus,0.061458330,0.0531250000,0.03437500,0.050000000,0.06562500,0.04073406
Wisk,0.061315940,0.0269520500,0.06453125,0.064531250,0.05541667,0.03890625
Tide,0.038828130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Wisk,0.064531250,0.0381838800,0.06453125,0.056718750,0.05851563,0.03890625
Surf,0.067187500,0.0671875000,0.06718750,0.055156250,0.06716375,0.04073406
EraPlus,0.065625000,0.0517187500,0.06562500,0.051718750,0.06716375,0.04073406
Wisk,0.065312500,0.0590625000,0.06562500,0.065625000,0.06716375,0.04073406
Wisk,0.064531250,0.0326562500,0.06119792,0.046718750,0.05015625,0.04125000
Surf,0.064531250,0.0489062500,0.06453125,0.041093750,0.05085938,0.03890625
Tide,0.054453130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Tide,0.054453130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Tide,0.043229170,0.0396997900,0.06406250,0.056226250,0.05364583,0.03843750
Surf,0.064531250,0.0489062500,0.06437500,0.035000000,0.06453125,0.03890625
Tide,0.051953130,0.0485937500,0.06437500,0.056718750,0.06453125,0.03890625
Wisk,0.065468750,0.0381250000,0.06182292,0.046718750,0.06546875,0.04359375
Surf,0.065312500,0.0625000000,0.06531250,0.034062500,0.06716375,0.04073406
Wisk,0.064531250,0.0261451300,0.06453125,0.056718750,0.06453125,0.03890625
Surf,0.067187500,0.0515625000,0.06718750,0.035937500,0.06716375,0.04073406
Wisk,0.051406250,0.0467187500,0.06304688,0.057656250,0.06546875,0.03890625
Wisk,0.053750000,0.0342187500,0.06182292,0.057656250,0.06546875,0.04125000
Surf,0.058437500,0.0498437500,0.06000000,0.027968750,0.06546875,0.04359375
Wisk,0.065468750,0.0256250000,0.06182292,0.046718750,0.06546875,0.04359375
Wisk,0.070156250,0.0285937500,0.07015625,0.062343750,0.05843750,0.04359375
Tide,0.065703130,0.0542968800,0.06554688,0.065000000,0.05984375,0.04054344
Tide,0.060729170,0.0396997900,0.04843750,0.048437500,0.05382750,0.03843750
Solo,0.053789060,0.0455468800,0.06062500,0.048906250,0.04921875,0.03515625
Tide,0.057916670,0.0396997900,0.06312500,0.063437500,0.06312500,0.03739583
Tide,0.058958330,0.0396997900,0.05885417,0.064062500,0.05364583,0.03720531
Tide,0.063593750,0.0482812500,0.06359375,0.048281250,0.05773438,0.03734375
Tide,0.053020830,0.0396997900,0.06447917,0.056226250,0.05406250,0.03720531
Tide,0.055546880,0.0392968800,0.04773438,0.048046880,0.05771672,0.04054344
Tide,0.055052080,0.0396997900,0.06406250,0.048437500,0.04979167,0.03720531
Tide,0.057256940,0.0396997900,0.06406250,0.056226250,0.04197917,0.03843750
Tide,0.051979170,0.0396997900,0.05791667,0.050833330,0.03895833,0.04052083
Tide,0.050039060,0.0576562500,0.06000000,0.052109380,0.06546875,0.04359375
Tide,0.058809790,0.0396997900,0.05935198,0.056226250,0.05382750,0.03720531
Solo,0.051546880,0.0467187500,0.06453125,0.056718750,0.05359375,0.03890625
Solo,0.073880210,0.0396997900,0.04955819,0.052482640,0.05195602,0.03720531
Wisk,0.065468750,0.0467187500,0.06546875,0.057656250,0.06546875,0.03890625
Wisk,0.067187500,0.0671875000,0.06718750,0.055156250,0.06716375,0.04073406
Wisk,0.065468750,0.0531250000,0.06562500,0.065625000,0.06562500,0.04073406
Wisk,0.058671880,0.0547656300,0.06062500,0.064531250,0.06453125,0.03890625
Wisk,0.058671880,0.0585937500,0.06062500,0.056718750,0.06453125,0.03890625
Wisk,0.059160880,0.0311458300,0.05935198,0.057854170,0.05382750,0.03720531
Wisk,0.066545140,0.0311458300,0.05935198,0.054645830,0.05382750,0.03720531
Wisk,0.064531250,0.0446746900,0.05859375,0.056718750,0.06453125,0.03890625
Wisk,0.058671880,0.0467187500,0.06453125,0.048906250,0.05867188,0.03890625
Wisk,0.058671880,0.0372502100,0.06453125,0.048906250,0.05867188,0.03890625
Wisk,0.065533090,0.0496875000,0.05593750,0.049687500,0.06716375,0.04073406
Wisk,0.059609380,0.0556250000,0.06546875,0.064531250,0.05960938,0.03890625
Wisk,0.065468750,0.0467187500,0.06546875,0.057656250,0.06546875,0.03890625
Wisk,0.065468750,0.0467187500,0.06546875,0.057656250,0.06546875,0.03890625
Wisk,0.064531250,0.0524225800,0.06453125,0.064531250,0.05851563,0.03846234
Wisk,0.064531250,0.0435937500,0.06437500,0.056718750,0.05851563,0.03890625
Wisk,0.046718750,0.0482812500,0.05960938,0.044784480,0.06000000,0.03890625
Wisk,0.050234380,0.0342187500,0.06304688,0.049843750,0.06546875,0.03890625
Wisk,0.067187500,0.0590625000,0.06718750,0.058750000,0.06716375,0.04073406
Wisk,0.050234380,0.0420312500,0.06304688,0.049843750,0.06546875,0.03890625
Wisk,0.050234380,0.0498437500,0.06304688,0.057656250,0.06546875,0.03890625
Wisk,0.050234380,0.0498437500,0.06304688,0.049843750,0.06546875,0.03890625
Wisk,0.065312500,0.0590625000,0.06562500,0.065625000,0.06716375,0.04073406
Wisk,0.053750000,0.0498437500,0.06182292,0.057656250,0.06546875,0.04125000
Wisk,0.053750000,0.0498437500,0.06182292,0.057656250,0.06546875,0.04125000
Wisk,0.067187500,0.0671875000,0.06718750,0.067187500,0.06716375,0.04073406
Wisk,0.065468750,0.0576562500,0.05609375,0.046718750,0.06546875,0.04359375
Wisk,0.065468750,0.0540104200,0.05598958,0.046718750,0.06546875,0.04359375
Wisk,0.065468750,0.0381250000,0.06182292,0.046718750,0.06546875,0.04359375
Wisk,0.065468750,0.0381250000,0.06182292,0.056093750,0.06546875,0.04359375
Wisk,0.064531250,0.0467187500,0.06437500,0.064531250,0.06453125,0.03890625
Wisk,0.065312500,0.0343750000,0.06562500,0.062343750,0.06716375,0.04073406
EraPlus,0.048046880,0.0636718800,0.04712612,0.055859380,0.05195313,0.04054344
EraPlus,0.064531250,0.0586718800,0.04812500,0.064531250,0.06453125,0.03890625
Tide,0.041796880,0.0636718800,0.05585938,0.063671880,0.05781250,0.04054344
EraPlus,0.064062500,0.0396997900,0.05593750,0.056250000,0.06406250,0.03720531
EraPlus,0.055677080,0.0467187500,0.05453125,0.048906250,0.06546875,0.03890625
EraPlus,0.048229170,0.0396997900,0.05538194,0.064062500,0.06406250,0.03468750
Tide,0.047460940,0.0502937500,0.04882813,0.044375000,0.04679688,0.04054344
Tide,0.060286460,0.0566406300,0.05664063,0.046796880,0.06445313,0.04054344
Tide,0.045729170,0.0396997900,0.06447917,0.055625000,0.05382750,0.03720531
Tide,0.065468750,0.0385937500,0.06182292,0.046718750,0.06546875,0.04359375
Surf,0.065312500,0.0590625000,0.06531250,0.034062500,0.06531250,0.04073406
Surf,0.065312500,0.0590625000,0.06531250,0.059062500,0.06531250,0.04073406
Surf,0.065312500,0.0512500000,0.06531250,0.034062500,0.06716375,0.04073406
Tide,0.057256940,0.0396997900,0.04843750,0.056250000,0.05625000,0.03720531
Tide,0.054557290,0.0548046900,0.05846354,0.063671880,0.06367188,0.04054344
EraPlus,0.064270830,0.0396997900,0.04885417,0.056666670,0.04885417,0.03720531
EraPlus,0.054062500,0.0396997900,0.06447917,0.055625000,0.06447917,0.03720531
EraPlus,0.064479170,0.0396997900,0.06447917,0.055625000,0.05406250,0.03720531
EraPlus,0.059270830,0.0396997900,0.06447917,0.046770830,0.05382750,0.03720531
Tide,0.061054690,0.0467968800,0.05994792,0.053744530,0.05226563,0.04054344
Tide,0.063671880,0.0467968800,0.05781250,0.053744530,0.05226563,0.04054344
Tide,0.054609380,0.0636718800,0.05976563,0.063671880,0.05781250,0.04054344
EraPlus,0.050363280,0.0489062500,0.05867188,0.038906250,0.04976563,0.03890625
Tide,0.053052080,0.0396997900,0.04630572,0.056226250,0.04514323,0.04229167
Tide,0.059062500,0.0396997900,0.04584201,0.064062500,0.04572917,0.03843750
Tide,0.054557290,0.0437934000,0.05585938,0.048046880,0.05195313,0.04054344
Tide,0.059765630,0.0636718800,0.06367188,0.063671880,0.06367188,0.04054344
Tide,0.057859380,0.0636718800,0.06367188,0.063671880,0.04679688,0.04054344
Tide,0.055078130,0.0467968800,0.05846354,0.055859380,0.05067308,0.04054344
Tide,0.055078130,0.0467968800,0.05846354,0.055859380,0.05067308,0.04054344
Tide,0.049331280,0.0396997900,0.05625000,0.048437500,0.06406250,0.03843750
Wisk,0.064531250,0.0567187500,0.06453125,0.064531250,0.05851563,0.03890625
Tide,0.049270830,0.0480468800,0.06351563,0.053744530,0.06367188,0.04054344
Tide,0.057500000,0.0636718800,0.06335938,0.055859380,0.06367188,0.04054344
Tide,0.054375000,0.0489062500,0.06437500,0.056718750,0.06453125,0.03890625
Surf,0.053750000,0.0498437500,0.06182292,0.042031250,0.06546875,0.03890625
Tide,0.047734380,0.0636718800,0.06335938,0.063671880,0.04945313,0.04210938
EraPlus,0.066410510,0.0583593800,0.06059375,0.053744530,0.05294271,0.04054344
EraPlus,0.063671880,0.0636718800,0.06048177,0.063671880,0.05781250,0.04054344
Wisk,0.065333810,0.0498567700,0.06577736,0.063871530,0.08218750,0.03890625
Wisk,0.064062500,0.0326041700,0.04843750,0.064062500,0.04843750,0.03720531
Tide,0.065468750,0.0531250000,0.06562500,0.065625000,0.06562500,0.04073406
Wisk,0.052812500,0.0489062500,0.05281250,0.038906250,0.04976563,0.03890625
Wisk,0.065312500,0.0262500000,0.05593750,0.049687500,0.06716375,0.04073406
All,0.063072790,0.0412888000,0.07053819,0.067848010,0.05695313,0.04015625
All,0.052096540,0.0396997900,0.06579861,0.048437500,0.06406250,0.03843750
All,0.069687500,0.0387500000,0.06992188,0.054062500,0.05710938,0.03109375
All,0.064780090,0.0425240400,0.04955929,0.047107010,0.05085938,0.03548878
All,0.064270830,0.0396997900,0.05625000,0.056250000,0.05625000,0.03010417
All,0.064062500,0.0396997900,0.05625000,0.048437500,0.06406250,0.03010417
All,0.058854170,0.0396997900,0.06406250,0.048437500,0.06406250,0.03010417
All,0.051480470,0.0396997900,0.05364583,0.064062500,0.06406250,0.03010417
All,0.058854170,0.0396997900,0.05885417,0.064062500,0.05364583,0.03010417
All,0.065468750,0.0500000000,0.06562500,0.050000000,0.06562500,0.04031250
EraPlus,0.067187500,0.0515625000,0.06718750,0.059375000,0.06716375,0.04073406
EraPlus,0.067187500,0.0515625000,0.04687500,0.058750000,0.06716375,0.04073406
EraPlus,0.067187500,0.0671875000,0.06718750,0.067187500,0.06716375,0.04073406
Tide,0.065312500,0.0623437500,0.06562500,0.062343750,0.06716375,0.04073406
Solo,0.064531250,0.0467187500,0.06119792,0.055625000,0.04234375,0.04359375
Tide,0.060104170,0.0396997900,0.05935198,0.056226250,0.05382750,0.03843750
Tide,0.053151040,0.0502343800,0.06885547,0.059583330,0.06165039,0.04054344
Surf,0.064062500,0.0396997900,0.04843750,0.045833330,0.04843750,0.03843750
Wisk,0.065468750,0.0296229800,0.06546875,0.048906250,0.04984375,0.03890625
Tide,0.048958330,0.0489062500,0.06437500,0.064531250,0.06453125,0.03890625
Surf,0.054062500,0.0396997900,0.05927083,0.047812500,0.05382750,0.03720531
Tide,0.056972660,0.0514062500,0.05164063,0.056601560,0.05771672,0.04210938
Surf,0.062539060,0.0576562500,0.06000000,0.052109380,0.06546875,0.04359375
Wisk,0.058671880,0.0547656300,0.06062500,0.051718750,0.05929969,0.03890625
Wisk,0.052812500,0.0478125000,0.06453125,0.038906250,0.05562500,0.03890625
Surf,0.064531250,0.0489062500,0.06453125,0.038906250,0.06453125,0.03890625
Solo,0.056718750,0.0489062500,0.05867188,0.038906250,0.05867188,0.03890625
Solo,0.054062500,0.0430208300,0.04843750,0.048437500,0.04843750,0.03720531
Solo,0.064531250,0.0478125000,0.06453125,0.048906250,0.05867188,0.03890625
Tide,0.064531250,0.0645312500,0.06453125,0.048906250,0.05531250,0.03890625
Solo,0.064531250,0.0489062500,0.06437500,0.048906250,0.06453125,0.03890625
Solo,0.053906250,0.0489062500,0.06437500,0.056718750,0.06453125,0.03890625
Tide,0.053593750,0.0450000000,0.06453125,0.056718750,0.06453125,0.03890625
Tide,0.062395830,0.0396997900,0.06406250,0.056250000,0.05625000,0.03720531
Tide,0.058809790,0.0396997900,0.05935198,0.056226250,0.05382750,0.03720531
Wisk,0.056562500,0.0490625000,0.05916667,0.057187500,0.06543750,0.04054344
Wisk,0.065625000,0.0421875000,0.05171875,0.057968750,0.05765625,0.03171875
Wisk,0.065312500,0.0590625000,0.06562500,0.059062500,0.06716375,0.04073406
Solo,0.064531250,0.0489062500,0.06437500,0.048906250,0.06453125,0.03890625
Surf,0.058671880,0.0478125000,0.06453125,0.041093750,0.05867188,0.03890625
Surf,0.058463540,0.0451171900,0.06367188,0.042187500,0.06367188,0.04054344
Surf,0.064531250,0.0645312500,0.06453125,0.055848920,0.05867188,0.03515625
Tide,0.054453130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Surf,0.062031250,0.0467187500,0.05941406,0.035156250,0.06234375,0.03515625
Surf,0.062395830,0.0415625000,0.05458333,0.051979170,0.04677083,0.03468750
Surf,0.062343750,0.0421875000,0.06234375,0.035000000,0.05062500,0.03515625
Wisk,0.056334780,0.0489062500,0.05867188,0.048906250,0.05687500,0.03515625
EraPlus,0.061562500,0.0498437500,0.05531250,0.057656250,0.06546875,0.03890625
Wisk,0.056718750,0.0371875000,0.06062500,0.052876560,0.06453125,0.03890625
Surf,0.063443290,0.0523792600,0.06525339,0.034683160,0.05929969,0.03870660
Wisk,0.064531250,0.0485140300,0.05867188,0.035156250,0.05541667,0.03515625
Wisk,0.064531250,0.0426057400,0.06453125,0.054531250,0.06453125,0.03890625
Wisk,0.066094060,0.0184375000,0.06531250,0.049687500,0.06716375,0.04073406
Wisk,0.060625000,0.0247037300,0.06453125,0.055625000,0.05867188,0.03890625
Wisk,0.058671880,0.0400000000,0.06453125,0.055625000,0.05867188,0.03890625
EraPlus,0.065000000,0.0556250000,0.05359375,0.046718750,0.05671875,0.03890625
Wisk,0.057109380,0.0359375000,0.05901042,0.047656250,0.05687500,0.03515625
Wisk,0.053789060,0.0455468800,0.06062500,0.048906250,0.04921875,0.03515625
Wisk,0.059609380,0.0420312500,0.06500000,0.065468750,0.06000000,0.03890625
Wisk,0.056484380,0.0488281300,0.04718750,0.048828130,0.05859375,0.04054344
Wisk,0.061562500,0.0498437500,0.06546875,0.057656250,0.06546875,0.03890625
Wisk,0.057656250,0.0373437500,0.06000000,0.057656250,0.06546875,0.04125000
Wisk,0.065468750,0.0576562500,0.06000000,0.038750000,0.06546875,0.04359375
Wisk,0.065468750,0.0540104200,0.05609375,0.046718750,0.06546875,0.04359375
Wisk,0.065468750,0.0393229200,0.06000000,0.046718750,0.06546875,0.04359375
EraPlus,0.060691960,0.0427187500,0.05281250,0.052876560,0.05867188,0.03890625
Surf,0.056718750,0.0489062500,0.05281250,0.038906250,0.05867188,0.03890625
EraPlus,0.056718750,0.0489062500,0.04984375,0.038906250,0.05867188,0.03890625
EraPlus,0.052812500,0.0489062500,0.05281250,0.038906250,0.05468750,0.03890625
EraPlus,0.053645830,0.0316498700,0.04843750,0.056250000,0.04843750,0.03843750
EraPlus,0.064531250,0.0489062500,0.05437500,0.064531250,0.06453125,0.03890625
EraPlus,0.048906250,0.0489062500,0.06453125,0.048906250,0.06453125,0.03890625
